epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
159,2489.51,0.69405,0.50949,1.14136,0.95301,0.89311,0.96127,0.85665,0.54388,0.37063,0.9955,0.000683919,0.000683919,0.000683919
160,2504.5,0.69985,0.49283,1.12961,0.93744,0.90354,0.95745,0.85811,0.52606,0.39892,0.98749,0.000679204,0.000679204,0.000679204
161,2520.05,0.70723,0.49881,1.13047,0.95348,0.90322,0.97265,0.86862,0.51528,0.38666,0.98308,0.000674488,0.000674488,0.000674488
162,2534.95,0.70703,0.50155,1.14178,0.9569,0.89289,0.96852,0.85894,0.54948,0.39848,1.00679,0.000669772,0.000669772,0.000669772
163,2550.65,0.71381,0.52638,1.15232,0.9669,0.90182,0.96541,0.87657,0.49044,0.35862,0.97293,0.000665057,0.000665057,0.000665057
164,2569.44,0.71085,0.51449,1.15335,0.95149,0.90241,0.95879,0.86875,0.50305,0.36941,0.97337,0.000660341,0.000660341,0.000660341
165,2587.06,0.69256,0.48717,1.12982,0.91855,0.95331,0.95744,0.87056,0.50856,0.36738,0.97594,0.000655625,0.000655625,0.000655625
166,2602.96,0.71839,0.52547,1.14623,0.94569,0.87358,0.95864,0.86792,0.52608,0.39456,0.98288,0.000650909,0.000650909,0.000650909
167,2618.88,0.71011,0.5081,1.15334,0.9213,0.91355,0.96108,0.85882,0.5073,0.38893,0.98052,0.000646194,0.000646194,0.000646194
168,2633.87,0.6755,0.48991,1.12943,0.92193,0.94035,0.96426,0.86651,0.52171,0.36708,0.98948,0.000641478,0.000641478,0.000641478
169,2649.2,0.69629,0.48974,1.13631,0.93762,0.91609,0.95648,0.84738,0.53516,0.39813,0.99862,0.000636762,0.000636762,0.000636762
170,2664.29,0.66719,0.49388,1.12172,0.95052,0.88306,0.95549,0.85068,0.53744,0.41342,0.99846,0.000632047,0.000632047,0.000632047
171,2679.1,0.6911,0.48659,1.14114,0.92284,0.91946,0.95491,0.85335,0.52602,0.41855,0.99267,0.000627331,0.000627331,0.000627331
172,2694.53,0.68555,0.48573,1.12389,0.96973,0.89678,0.95706,0.86839,0.51079,0.38528,0.98567,0.000622615,0.000622615,0.000622615
173,2709.64,0.68833,0.49862,1.11843,0.92688,0.90591,0.95997,0.87272,0.50325,0.39951,0.98906,0.0006179,0.0006179,0.0006179
174,2724.26,0.68716,0.48674,1.14155,0.94669,0.938,0.96978,0.87391,0.5177,0.3663,0.99052,0.000613184,0.000613184,0.000613184
175,2739.25,0.71241,0.50575,1.152,0.9423,0.9254,0.96587,0.83988,0.60382,0.39013,1.02724,0.000608468,0.000608468,0.000608468
176,2754.69,0.70329,0.50496,1.15409,0.94877,0.93104,0.96945,0.87625,0.50069,0.35108,0.98375,0.000603752,0.000603752,0.000603752
177,2771.94,0.69152,0.49721,1.14539,0.93865,0.91911,0.95678,0.85202,0.53738,0.42629,0.99659,0.000599037,0.000599037,0.000599037
178,2787.92,0.70146,0.4976,1.15164,0.93689,0.92817,0.96596,0.87355,0.51403,0.37584,0.98356,0.000594321,0.000594321,0.000594321
179,2803.18,0.68777,0.49822,1.13079,0.95561,0.91267,0.96822,0.87632,0.49279,0.34593,0.98207,0.000589605,0.000589605,0.000589605
