epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
168,10600.2,0.74791,0.61334,1.17285,0.89608,0.85079,0.93998,0.75669,0.80807,0.50077,1.16479,0.000641478,0.000641478,0.000641478
169,10662.2,0.75686,0.60791,1.18228,0.85175,0.88049,0.93192,0.73547,0.8474,0.51165,1.19878,0.000636762,0.000636762,0.000636762
170,10724.6,0.77695,0.62594,1.20139,0.94298,0.87101,0.937,0.74976,0.80223,0.47959,1.16974,0.000632047,0.000632047,0.000632047
171,10776.2,0.78093,0.62398,1.20334,0.92329,0.88403,0.94382,0.74509,0.86063,0.47127,1.18984,0.000627331,0.000627331,0.000627331
172,10822.7,0.76014,0.59492,1.18366,0.90567,0.86072,0.94152,0.76103,0.78403,0.50284,1.15562,0.000622615,0.000622615,0.000622615
173,10890.7,0.77047,0.62674,1.19546,0.93945,0.86191,0.93961,0.75533,0.82615,0.49593,1.17817,0.0006179,0.0006179,0.0006179
174,10971.3,0.76377,0.62988,1.19719,0.92449,0.84257,0.93675,0.75155,0.80443,0.51556,1.18225,0.000613184,0.000613184,0.000613184
175,11017.4,0.76515,0.64898,1.18719,0.91703,0.89105,0.94003,0.72543,0.9181,0.51748,1.24037,0.000608468,0.000608468,0.000608468
176,11067.4,0.72316,0.58347,1.16014,0.92054,0.89569,0.94566,0.73897,0.88908,0.49073,1.21815,0.000603752,0.000603752,0.000603752
177,11135.5,0.74231,0.59475,1.16846,0.90122,0.8814,0.94196,0.74428,0.85872,0.49898,1.18926,0.000599037,0.000599037,0.000599037
178,11199,0.75684,0.62113,1.18058,0.92241,0.85735,0.94573,0.74611,0.86577,0.48985,1.20163,0.000594321,0.000594321,0.000594321
179,11259.1,0.76204,0.60869,1.17865,0.93102,0.86062,0.94659,0.74635,0.84918,0.49342,1.18978,0.000589605,0.000589605,0.000589605
