epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,3558.98,0.83376,0.54603,1.11669,0.94405,0.92993,0.96967,0.78468,0.80389,0.39854,1.08202,0.00570057,0.00570057,0.00570057
154,3582.27,0.83132,0.55113,1.12287,0.94529,0.92515,0.96935,0.78588,0.80318,0.39873,1.08137,0.00567229,0.00567229,0.00567229
155,3605.69,0.83442,0.55096,1.12076,0.93889,0.93146,0.96927,0.78534,0.8025,0.39827,1.08054,0.005644,0.005644,0.005644
156,3630.3,0.83921,0.5506,1.12947,0.93737,0.93097,0.9692,0.78651,0.80031,0.39868,1.07825,0.00561571,0.00561571,0.00561571
157,3654.9,0.82457,0.5446,1.11831,0.93526,0.93228,0.96923,0.78739,0.79817,0.39781,1.07724,0.00558743,0.00558743,0.00558743
158,3679.24,0.83368,0.55182,1.12186,0.93596,0.93209,0.96884,0.78681,0.7968,0.39829,1.07766,0.00555914,0.00555914,0.00555914
159,3703.74,0.83224,0.54576,1.12391,0.9333,0.93701,0.96858,0.78679,0.79498,0.39881,1.077,0.00553086,0.00553086,0.00553086
160,3727.66,0.82839,0.55842,1.12224,0.93319,0.93543,0.96874,0.78713,0.79434,0.39837,1.07672,0.00550257,0.00550257,0.00550257
161,3751.32,0.82525,0.54316,1.11187,0.93794,0.9315,0.96888,0.78846,0.793,0.3976,1.0758,0.00547429,0.00547429,0.00547429
162,3775.11,0.82416,0.54559,1.11223,0.9376,0.9315,0.96867,0.78766,0.79134,0.3967,1.07493,0.005446,0.005446,0.005446
163,3798.57,0.81075,0.53409,1.10895,0.93319,0.93488,0.96908,0.78841,0.79027,0.3965,1.07409,0.00541771,0.00541771,0.00541771
164,3822.37,0.82578,0.54786,1.11392,0.93268,0.93543,0.96913,0.78935,0.78866,0.39597,1.07243,0.00538943,0.00538943,0.00538943
165,3846.16,0.81498,0.53189,1.10531,0.9367,0.9321,0.96925,0.79008,0.78783,0.39613,1.0713,0.00536114,0.00536114,0.00536114
