epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,6490.04,0.77293,0.58014,1.21435,0.83804,0.84863,0.89087,0.66127,1.00935,0.61811,1.27687,0.000797096,0.000797096,0.000797096
136,6625.36,0.7743,0.58793,1.2302,0.89771,0.8764,0.91756,0.7092,0.89728,0.58355,1.21344,0.00079238,0.00079238,0.00079238
137,6708,0.76667,0.5716,1.21197,0.87857,0.84514,0.91882,0.69712,0.96283,0.57971,1.26046,0.000787665,0.000787665,0.000787665
138,6767.32,0.7723,0.56808,1.20976,0.93837,0.77654,0.91149,0.71678,0.8508,0.60146,1.198,0.000782949,0.000782949,0.000782949
139,6841.92,0.76505,0.57526,1.22043,0.91559,0.8128,0.92428,0.72196,0.86712,0.54665,1.20843,0.000778233,0.000778233,0.000778233
140,6874.84,0.77613,0.58066,1.21644,0.85908,0.86669,0.92492,0.67475,1.05799,0.59808,1.32728,0.000773518,0.000773518,0.000773518
141,6945.32,0.76164,0.54299,1.1986,0.83617,0.88306,0.91863,0.71542,0.90569,0.58106,1.21242,0.000768802,0.000768802,0.000768802
142,7013.06,0.76534,0.57301,1.20609,0.93278,0.7808,0.92192,0.70153,0.93548,0.61517,1.25706,0.000764086,0.000764086,0.000764086
143,7078.27,0.76162,0.57856,1.21024,0.8573,0.84747,0.91072,0.70414,0.8856,0.58034,1.19733,0.000759371,0.000759371,0.000759371
144,7183.03,0.78212,0.53737,1.2179,0.92908,0.83144,0.93582,0.73121,0.85565,0.5412,1.19238,0.000754655,0.000754655,0.000754655
145,7264.51,0.75441,0.56695,1.20277,0.90694,0.83673,0.92674,0.71914,0.87838,0.54291,1.20369,0.000749939,0.000749939,0.000749939
146,7313.41,0.76522,0.56362,1.20441,0.91843,0.83108,0.91693,0.70266,0.89126,0.55153,1.22221,0.000745223,0.000745223,0.000745223
147,7342.9,0.75983,0.52112,1.19101,0.92235,0.83878,0.90969,0.70495,0.94057,0.5797,1.2252,0.000740508,0.000740508,0.000740508
148,7390.63,0.7449,0.52289,1.18186,0.89028,0.84455,0.90947,0.70244,0.92256,0.59909,1.24154,0.000735792,0.000735792,0.000735792
149,7439.83,0.76317,0.56509,1.19009,0.8834,0.85439,0.93206,0.7265,0.87117,0.54472,1.211,0.000731076,0.000731076,0.000731076
150,7493.98,0.75271,0.55007,1.19174,0.87959,0.86653,0.92559,0.73319,0.83455,0.54522,1.17768,0.000726361,0.000726361,0.000726361
151,7543.97,0.73363,0.53336,1.17504,0.87579,0.83523,0.92457,0.72851,0.82761,0.60669,1.18068,0.000721645,0.000721645,0.000721645
152,7591.66,0.73496,0.5088,1.18084,0.87359,0.81936,0.91537,0.72739,0.82394,0.59495,1.17223,0.000716929,0.000716929,0.000716929
153,7625.54,0.73496,0.52241,1.17634,0.89445,0.83581,0.93283,0.73487,0.86247,0.54275,1.19347,0.000712214,0.000712214,0.000712214
154,7698.66,0.75414,0.54033,1.20669,0.91145,0.84761,0.92574,0.72767,0.86589,0.54475,1.1977,0.000707498,0.000707498,0.000707498
155,7808.56,0.75435,0.5386,1.19695,0.93484,0.85196,0.91707,0.73112,0.80381,0.52084,1.1697,0.000702782,0.000702782,0.000702782
156,7864.2,0.72112,0.54583,1.17618,0.93253,0.82964,0.92925,0.74312,0.80209,0.5344,1.16646,0.000698066,0.000698066,0.000698066
