epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
118,1890.96,0.78347,0.4902,1.21292,0.86439,0.86599,0.93777,0.79803,0.64347,0.52391,1.05219,0.000877263,0.000877263,0.000877263
119,1906.23,0.76739,0.4783,1.2023,0.93009,0.83599,0.94812,0.81719,0.61263,0.46249,1.03933,0.000872547,0.000872547,0.000872547
120,1922.13,0.78501,0.49167,1.20423,0.89557,0.83868,0.9371,0.79956,0.61688,0.54201,1.04804,0.000867832,0.000867832,0.000867832
121,1936.89,0.78506,0.50244,1.22336,0.86766,0.90762,0.93778,0.79782,0.61858,0.4677,1.04093,0.000863116,0.000863116,0.000863116
122,1952.5,0.78818,0.51962,1.22078,0.85365,0.84794,0.92307,0.79128,0.6272,0.51133,1.04193,0.0008584,0.0008584,0.0008584
123,1968.67,0.74859,0.47984,1.19273,0.92393,0.87552,0.93512,0.80047,0.61471,0.4698,1.04231,0.000853685,0.000853685,0.000853685
124,1984.93,0.78235,0.49996,1.209,0.94133,0.88149,0.93948,0.80474,0.63732,0.46266,1.05447,0.000848969,0.000848969,0.000848969
125,2001.3,0.78204,0.49577,1.20775,0.93986,0.81945,0.93556,0.79793,0.63411,0.51861,1.05378,0.000844253,0.000844253,0.000844253
126,2017.53,0.76988,0.494,1.20899,0.934,0.88171,0.93982,0.79919,0.65827,0.47191,1.06121,0.000839537,0.000839537,0.000839537
127,2032.53,0.78476,0.50687,1.20766,0.92008,0.8505,0.94922,0.81154,0.64033,0.45624,1.04882,0.000834822,0.000834822,0.000834822
128,2047.98,0.77388,0.47249,1.19895,0.90666,0.89021,0.95277,0.83009,0.60666,0.42742,1.03871,0.000830106,0.000830106,0.000830106
129,2065.17,0.75638,0.48431,1.19751,0.87033,0.89891,0.94904,0.81847,0.61012,0.44378,1.04589,0.00082539,0.00082539,0.00082539
130,2081.06,0.78428,0.48066,1.21815,0.88404,0.90332,0.94477,0.80075,0.64753,0.4569,1.06371,0.000820675,0.000820675,0.000820675
131,2096.76,0.78595,0.48962,1.21304,0.8731,0.85682,0.93957,0.80225,0.65135,0.52071,1.06157,0.000815959,0.000815959,0.000815959
132,2113.32,0.75006,0.46759,1.1805,0.88636,0.89787,0.94612,0.81528,0.61848,0.45347,1.046,0.000811243,0.000811243,0.000811243
133,2129.2,0.74083,0.49631,1.17402,0.85139,0.82556,0.92164,0.79704,0.59015,0.58537,1.02875,0.000806528,0.000806528,0.000806528
134,2145.54,0.75884,0.45943,1.18883,0.882,0.889,0.95134,0.81643,0.63184,0.45479,1.05001,0.000801812,0.000801812,0.000801812
135,2161.14,0.75032,0.49254,1.19152,0.89775,0.87669,0.939,0.80652,0.6219,0.47026,1.04489,0.000797096,0.000797096,0.000797096
136,2176.81,0.7513,0.48044,1.19923,0.92882,0.8483,0.94377,0.8086,0.62722,0.47883,1.05019,0.00079238,0.00079238,0.00079238
137,2192.04,0.73331,0.46935,1.17085,0.93621,0.88703,0.94325,0.79508,0.67127,0.4703,1.08308,0.000787665,0.000787665,0.000787665
138,2207.45,0.74526,0.46305,1.18578,0.92825,0.85305,0.94204,0.80609,0.64947,0.45969,1.05845,0.000782949,0.000782949,0.000782949
139,2223.25,0.74405,0.46788,1.1767,0.90158,0.90575,0.94548,0.81152,0.62097,0.45501,1.04334,0.000778233,0.000778233,0.000778233
140,2239.16,0.74938,0.47337,1.18035,0.90521,0.90012,0.94779,0.81764,0.62173,0.44034,1.04174,0.000773518,0.000773518,0.000773518
141,2254.26,0.71752,0.46341,1.16179,0.91541,0.89047,0.95691,0.81665,0.64839,0.42735,1.05115,0.000768802,0.000768802,0.000768802
142,2269.43,0.73174,0.45604,1.1797,0.8984,0.90346,0.94556,0.80597,0.63237,0.44313,1.0524,0.000764086,0.000764086,0.000764086
143,2285.63,0.7466,0.46751,1.19395,0.91244,0.88812,0.9509,0.80914,0.62833,0.45279,1.04948,0.000759371,0.000759371,0.000759371
144,2302.91,0.74727,0.46329,1.18399,0.89971,0.85183,0.94364,0.79381,0.6455,0.48231,1.05467,0.000754655,0.000754655,0.000754655
145,2318.63,0.76075,0.4458,1.18554,0.91894,0.86635,0.94222,0.77193,0.76992,0.52717,1.11645,0.000749939,0.000749939,0.000749939
146,2334.97,0.73299,0.43853,1.17707,0.94035,0.85691,0.94584,0.80837,0.6319,0.45123,1.05516,0.000745223,0.000745223,0.000745223
147,2350.64,0.74736,0.44063,1.17717,0.89082,0.84815,0.93198,0.7655,0.77078,0.55159,1.11571,0.000740508,0.000740508,0.000740508
148,2365.94,0.74959,0.47887,1.18232,0.82226,0.86777,0.92703,0.76721,0.74876,0.60739,1.1087,0.000735792,0.000735792,0.000735792
149,2381.87,0.73329,0.45827,1.18228,0.94643,0.86619,0.95267,0.82619,0.61243,0.42485,1.03737,0.000731076,0.000731076,0.000731076
150,2397.4,0.73078,0.46819,1.17446,0.9456,0.82033,0.93604,0.80643,0.62037,0.4863,1.04553,0.000726361,0.000726361,0.000726361
151,2412.88,0.72883,0.46136,1.185,0.92957,0.88903,0.95617,0.8149,0.63411,0.44171,1.05549,0.000721645,0.000721645,0.000721645
152,2429.02,0.71082,0.44056,1.15953,0.93372,0.91692,0.9598,0.81807,0.65308,0.40916,1.05567,0.000716929,0.000716929,0.000716929
153,2444.6,0.73475,0.44165,1.17715,0.92705,0.87946,0.95712,0.82122,0.63005,0.41167,1.04284,0.000712214,0.000712214,0.000712214
154,2460.54,0.72844,0.43626,1.16605,0.94341,0.87815,0.9569,0.81989,0.64183,0.41614,1.05425,0.000707498,0.000707498,0.000707498
155,2476.31,0.70098,0.42947,1.15354,0.92537,0.89888,0.95126,0.82243,0.64479,0.41988,1.05786,0.000702782,0.000702782,0.000702782
156,2491.9,0.72244,0.43758,1.17278,0.91101,0.89625,0.94505,0.82,0.6301,0.45265,1.05539,0.000698066,0.000698066,0.000698066
157,2507.98,0.72347,0.43978,1.16679,0.9472,0.8606,0.94647,0.80833,0.66894,0.45734,1.07578,0.000693351,0.000693351,0.000693351
158,2524.18,0.71459,0.44005,1.16462,0.91995,0.88257,0.94817,0.81375,0.64189,0.45105,1.05507,0.000688635,0.000688635,0.000688635
159,2539.17,0.72388,0.43986,1.17025,0.908,0.87595,0.94077,0.8105,0.63062,0.45187,1.05264,0.000683919,0.000683919,0.000683919
160,2555.86,0.72074,0.43774,1.16499,0.94514,0.89916,0.94989,0.82292,0.61701,0.41765,1.05016,0.000679204,0.000679204,0.000679204
161,2571.5,0.68427,0.41854,1.13924,0.91944,0.86858,0.93823,0.81589,0.62962,0.48154,1.04401,0.000674488,0.000674488,0.000674488
162,2588.03,0.69871,0.42657,1.15241,0.94681,0.86518,0.95068,0.83264,0.59238,0.41878,1.03428,0.000669772,0.000669772,0.000669772
163,2606.9,0.69817,0.4287,1.15865,0.92643,0.84885,0.92733,0.81385,0.58773,0.48991,1.03475,0.000665057,0.000665057,0.000665057
164,2623.42,0.7061,0.41365,1.15612,0.9423,0.87276,0.93484,0.81188,0.65454,0.46704,1.06098,0.000660341,0.000660341,0.000660341
165,2638.78,0.67584,0.41858,1.1241,0.91404,0.89255,0.94508,0.83034,0.58882,0.43575,1.0275,0.000655625,0.000655625,0.000655625
166,2654.32,0.7247,0.43961,1.16136,0.92292,0.89335,0.95153,0.82572,0.61864,0.41122,1.0444,0.000650909,0.000650909,0.000650909
167,2670.1,0.69306,0.41718,1.13725,0.88826,0.88251,0.94691,0.81749,0.62713,0.44035,1.0466,0.000646194,0.000646194,0.000646194
