epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
157,2472.82,0.78682,0.63187,1.20339,0.93844,0.88711,0.95284,0.83382,0.56849,0.44963,1.0209,0.000693351,0.000693351,0.000693351
158,2487.77,0.80924,0.63847,1.22104,0.92384,0.89848,0.95736,0.84376,0.5782,0.434,1.01532,0.000688635,0.000688635,0.000688635
159,2503.03,0.78818,0.61343,1.20553,0.95129,0.87087,0.95827,0.82915,0.58872,0.41528,1.02438,0.000683919,0.000683919,0.000683919
160,2517.67,0.79626,0.61462,1.20213,0.92687,0.89092,0.95114,0.833,0.57015,0.44861,1.01243,0.000679204,0.000679204,0.000679204
161,2532.3,0.78829,0.60406,1.19676,0.9419,0.89531,0.95396,0.83041,0.58374,0.42595,1.01927,0.000674488,0.000674488,0.000674488
162,2546.99,0.8033,0.6274,1.20582,0.93961,0.89994,0.95556,0.83702,0.56349,0.41639,1.01004,0.000669772,0.000669772,0.000669772
163,2561.94,0.78117,0.61408,1.19431,0.92014,0.90769,0.96078,0.84855,0.56148,0.38757,1.00792,0.000665057,0.000665057,0.000665057
164,2579.29,0.7807,0.62158,1.19105,0.91982,0.89514,0.95575,0.83658,0.56734,0.42708,1.01863,0.000660341,0.000660341,0.000660341
165,2594.18,0.78136,0.61702,1.19386,0.92415,0.89343,0.95799,0.83706,0.56575,0.41368,1.01798,0.000655625,0.000655625,0.000655625
166,2609.79,0.80113,0.63472,1.19556,0.94047,0.86143,0.95172,0.83103,0.59624,0.43698,1.01628,0.000650909,0.000650909,0.000650909
167,2624.34,0.77681,0.6072,1.18808,0.91988,0.89026,0.94569,0.82101,0.59167,0.44654,1.01894,0.000646194,0.000646194,0.000646194
168,2639.2,0.76765,0.57967,1.18576,0.94619,0.87614,0.94908,0.83184,0.57852,0.43662,1.0131,0.000641478,0.000641478,0.000641478
169,2654.14,0.77526,0.59257,1.1907,0.91883,0.88187,0.95006,0.82697,0.58977,0.4711,1.01893,0.000636762,0.000636762,0.000636762
170,2668.87,0.78777,0.61923,1.20724,0.94639,0.89628,0.95789,0.84204,0.56925,0.41412,1.01767,0.000632047,0.000632047,0.000632047
171,2684.21,0.78645,0.63078,1.20336,0.95627,0.8768,0.95447,0.83253,0.59945,0.41847,1.03168,0.000627331,0.000627331,0.000627331
172,2699.04,0.75331,0.5769,1.1703,0.94401,0.85605,0.9475,0.8319,0.58232,0.43015,1.02146,0.000622615,0.000622615,0.000622615
173,2714.22,0.775,0.59141,1.18955,0.95716,0.88523,0.95096,0.84239,0.56162,0.42051,1.00461,0.0006179,0.0006179,0.0006179
174,2729.52,0.77181,0.61238,1.1945,0.95645,0.90126,0.96011,0.85683,0.55306,0.39525,1.00563,0.000613184,0.000613184,0.000613184
175,2748.42,0.76866,0.61624,1.18566,0.93955,0.90623,0.95801,0.85141,0.57041,0.39681,1.01288,0.000608468,0.000608468,0.000608468
176,2763.12,0.75095,0.58013,1.17357,0.91469,0.8764,0.94693,0.83348,0.57342,0.47745,1.00894,0.000603752,0.000603752,0.000603752
177,2778.17,0.75687,0.59383,1.17557,0.9399,0.88571,0.95335,0.84524,0.5858,0.4167,1.01753,0.000599037,0.000599037,0.000599037
178,2792.83,0.77296,0.59339,1.1935,0.94125,0.89366,0.95574,0.84447,0.56457,0.41835,1.00957,0.000594321,0.000594321,0.000594321
179,2808.88,0.76237,0.57853,1.16836,0.93529,0.89324,0.95585,0.84443,0.57527,0.41003,1.01131,0.000589605,0.000589605,0.000589605
180,2824.04,0.7535,0.57394,1.17886,0.94209,0.89546,0.95568,0.82668,0.62407,0.43155,1.04346,0.00058489,0.00058489,0.00058489
181,2838.89,0.76275,0.57583,1.16267,0.93784,0.89266,0.95089,0.82605,0.58539,0.4311,1.01654,0.000580174,0.000580174,0.000580174
